"STATUS_BEGIN","Iniciando"
"STATUS_PROPOSAL_BEGIN","Proposal created, not sent"
"STATUS_REQUEST","Pedido"
"STATUS_REQUEST_EXPIRED","Pedido expirado"
"STATUS_BEGIN","Iniciando"
"STATUS_CANCELED","Proposta cancelada"
"STATUS_PROPOSAL","Proposta enviada"
"STATUS_PROPOSAL_EXPIRED","Proposta expirada"
"STATUS_AUTO_PROPOSAL","Proposta enviada automáticamente"
"STATUS_DENIED","Proposta rejeitada"
"STATUS_CONFIRMED","Proposta aceita"
"STATUS_ORDERED","comprado"
"STATUS_PROPOSAL_SAVED","Proposta salva"
"Owner price","Preço da proposta"
"Information","Informações"
"Quote view","Visualizar cotação"
"Optional Information","Informação opcional"
"Save Quote","Salvar cotação"
"Cancel Quote","Cancelar cotação"
"Quote #","Pedido de cotação #"
"Created On","Criado em"
"First Name","Nome"
"Last Name","Sobrenome"
"Email","Email"
"Country","País"
"Country","País"
"City","Cidade"
"Status","Andamento"
"Action","Ação"
"STATUS_BEGIN","Iniciando"
"Delete","Deletar"
"Are you sure?","Você tem certeza?"
"Change status","Mudar andamento"
"Status","Andamento"
"Quotations","Cotações"
"Items Manager","Gerenciamento de produtos"
"Item Manager","Gerenciamento de produto"
"Item does not exist","Produto não existe"
"Quote was successfully saved","Pedido de cotação foi armazenado com sucesso"
"Unable to find item to save","Não foi possivel encontrar produto para armazenar"
"Quote was successfully canceled","Lista de cotação foi cancelada com sucesso"
"Please select item(s)","Por favor selecione o produto(s)"
"STATUS_BEGIN","Iniciando"
"Log in and <a href='%s'>click on to View Quote.</a>","Acessar e <a href='%s'>clicar para visualizar cotação.</a>"
"Thanks for your Quote request.","Obrigado pelo seu pedido de cotação"
"Quote information is avaliable by link below","Informação do pedido de cotação está disponível no link abaixo"
"Unable to send email.","Não foi possivel enviar email."
"Quote request information","Comentários gerais"
"Quote request information","Comentários gerais"
"Product name","Nome do Produto"
"Sku","SKU"
"SKU","SKU"
"Price","Preço"
"STATUS_BEGIN","Iniciando"
"Comment with Product","Comentário do produto"
"Qty","Quant."
"Allowed to Quote Mode","Permitir pedido de cotação"
"Make shipping proposal?","Incluir proposta de frete?"
"Price","Preço"
"Product Information","Informação do produto"
"Shipping information","Informação do frete"
"Quote_Proposal","Proposta_de_Cotação"
"Price_proposal_%s","Proposta_de_Preço_%s"
"Date of Proposal","Data da Proposta"
"Product","Produto"
"STATUS_BEGIN","Iniciando"
"Price proposal","Proposta de preço"
"Price Proposal","Proposta de preço"
"QTY","Quant."
"Tax","Imposto"
"Subtotal","Subtotal"
"Last update","Última atualização"
"Add Quote","Adicionar cotação"
"View Quote","Visualizar cotação"
"Create New Quote","Criar nova cotação"
"Add Selected Product(s) to Advanced Quote","Adicionar produto(s) seleciado no pedido de cotação"
"Quote request","Pedido de Cotação"
"STATUS_BEGIN","Iniciando"
"Quote","Pedido de cotação"
"Quote Status","Andamento do pedido de cotação"
"RFQ From","RFQ  De"
"Customer Name","Nome do cliente"
"Customer Group","Grupo de cliente"
"Shipping address","Endereço de frete"
"Quote #","Pedido de Cotação #"
"Advanced quote","Pedido de Cotação"
"Configuration","Configuração"
"General","Geral"
"Expiration time for quote request","Tempo de expiração do pedido de cotação"
"STATUS_BEGIN","Iniciando"
"Set standard (fixed) remark with proposal","Defina padrão (fixo) observação na proposta"
"Add remark that appears in new proposal email and in the quote proposal PDF","Adicionar observação que aparece no e-mail e PDF da proposta"
"Quote number format","Formato do número da cotação"
"Default Quote Prefix","Prefixo padrão da proposta"
"Default Starting Number","Iniciar numeração padrão"
"Default Increment","Incremento padrão"
"Number Length","Comprimento do número"
"Desired number length without the prefix and the date. Set to 0 to not add leading zeros to doc number.","Comprimento do número sem o prefixo e data. Use 0 para não adicionar zeros à esquerda do número no doc."
"Emails for quotes","Emails para o pedido de cotação"
"Enabled","Ativado"
"STATUS_BEGIN","Iniciando"
"New account Template","Template da conta nova"
"Select email to be send","Selecionar e-mail a ser enviado"
"New request Template","Template do novo pedido"
"New proposal Template","Template da proposta nova"
"Enable disable quote relates emails","Ativar desativar e-mail relacionado a Cotação"
"Separate by","Separado por"
