11056221;"Beauty/Products/Bath & Body/Bath/Bath Bombs"
11056231;"Beauty/Products/Bath & Body/Bath/Bath Pearls & Flakes"
11056241;"Beauty/Products/Bath & Body/Bath/Bubble Bath"
11056251;"Beauty/Products/Bath & Body/Bath/Minerals & Salts"
11056261;"Beauty/Products/Bath & Body/Bath/Oils"
11056271;"Beauty/Products/Bath & Body/Bath/Tub Tea"
11056211;"Beauty/Products/Bath & Body/Bath"
11056501;"Beauty/Products/Bath & Body/Bathing Accessories/Bath Brushes"
11056511;"Beauty/Products/Bath & Body/Bathing Accessories/Bath Mitts & Cloths"
11056521;"Beauty/Products/Bath & Body/Bathing Accessories/Bath Pillows"
11056531;"Beauty/Products/Bath & Body/Bathing Accessories/Bath Trays"
11056541;"Beauty/Products/Bath & Body/Bathing Accessories/Eye Masks"
11056551;"Beauty/Products/Bath & Body/Bathing Accessories/Loofahs, Sponges & Poufs"
11056571;"Beauty/Products/Bath & Body/Bathing Accessories/Shower Caps"
11056491;"Beauty/Products/Bath & Body/Bathing Accessories"
11056291;"Beauty/Products/Bath & Body/Cleansers/Body Washes"
11056341;"Beauty/Products/Bath & Body/Cleansers/Soaps"
11056281;"Beauty/Products/Bath & Body/Cleansers"
11056441;"Beauty/Products/Bath & Body/Scrubs & Body Treatments/Body Mud"
11056471;"Beauty/Products/Bath & Body/Scrubs & Body Treatments/Body Scrubs"
11056481;"Beauty/Products/Bath & Body/Scrubs & Body Treatments/Body Souffles & Mousse"
11056421;"Beauty/Products/Bath & Body/Scrubs & Body Treatments"
11056581;"Beauty/Products/Bath & Body/Sets"
11055991;"Beauty/Products/Bath & Body"
3783161;"Beauty/Products/Fragrance/Women's/Body Sprays"
11057051;"Beauty/Products/Fragrance/Women's/Cologne"
11057071;"Beauty/Products/Fragrance/Women's/Eau de Parfum"
11057081;"Beauty/Products/Fragrance/Women's/Eau de Toilette"
11057091;"Beauty/Products/Fragrance/Women's/Essential Oils"
11057111;"Beauty/Products/Fragrance/Women's/Sets"
11056931;"Beauty/Products/Fragrance/Women's"
11059721;"Beauty/Products/Fragrance/Men's/Cologne"
363235011;"Beauty/Products/Fragrance/Men's/Eau de Parfum"
363236011;"Beauty/Products/Fragrance/Men's/Eau de Toilette"
11059741;"Beauty/Products/Fragrance/Men's/Sets"
11056761;"Beauty/Products/Fragrance/Men's"
11056711;"Beauty/Products/Fragrance/Children's"
11057111;"Beauty/Products/Fragrance/Women's/Sets"
11059741;"Beauty/Products/Fragrance/Men's/Sets"
11056891;"Beauty/Products/Fragrance/Sets"
11056591;"Beauty/Products/Fragrance"
11057251;"Beauty/Products/Hair Care/Conditioners"
11057431;"Beauty/Products/Hair Care/Hair & Scalp Treatments"
10728531;"Beauty/Products/Hair Care/Hair Color/Chemical Hair Dyes"
3781671;"Beauty/Products/Hair Care/Hair Color/Color Correctors"
3781651;"Beauty/Products/Hair Care/Hair Color/Color Primers"
3781661;"Beauty/Products/Hair Care/Hair Color/Color Refreshers"
3781641;"Beauty/Products/Hair Care/Hair Color/Hennas"
3781631;"Beauty/Products/Hair Care/Hair Color/Highlights"
11057451;"Beauty/Products/Hair Care/Hair Color"
11057571;"Beauty/Products/Hair Care/Hair Loss Products/Conditioners"
11057581;"Beauty/Products/Hair Care/Hair Loss Products/Hair Regrowth Treatments"
11057631;"Beauty/Products/Hair Care/Hair Loss Products/Shampoos"
3781871;"Beauty/Products/Hair Care/Hair Loss Products/Styling Products"
11057561;"Beauty/Products/Hair Care/Hair Loss Products"
3781941;"Beauty/Products/Hair Care/Hair Perms & Texturizers/After-Perm Shampoos"
3781911;"Beauty/Products/Hair Care/Hair Perms & Texturizers/Home Permanent Kits"
3799601;"Beauty/Products/Hair Care/Hair Perms & Texturizers/Texturizers"
3781901;"Beauty/Products/Hair Care/Hair Perms & Texturizers"
3781981;"Beauty/Products/Hair Care/Hair Relaxers/Activators"
3782001;"Beauty/Products/Hair Care/Hair Relaxers/Conditioners"
702373011;"Beauty/Products/Hair Care/Hair Relaxers/Creams"
702374011;"Beauty/Products/Hair Care/Hair Relaxers/Gels"
702375011;"Beauty/Products/Hair Care/Hair Relaxers/Lotions"
3781991;"Beauty/Products/Hair Care/Hair Relaxers/Shampoos"
3781951;"Beauty/Products/Hair Care/Hair Relaxers"
11057651;"Beauty/Products/Hair Care/Shampoos"
3781381;"Beauty/Products/Hair Care/Shampoo Plus Conditioner"
11057441;"Beauty/Products/Hair Care/Shampoo & Conditioner Sets"
3782071;"Beauty/Products/Hair Care/Styling Products/Braid Maintenance"
11057871;"Beauty/Products/Hair Care/Styling Products/Creams, Gels & Lotions"
3781751;"Beauty/Products/Hair Care/Styling Products/Curl Enhancers"
702379011;"Beauty/Products/Hair Care/Styling Products/Hair Extensions & Wigs/Hair Extensions"
702380011;"Beauty/Products/Hair Care/Styling Products/Hair Extensions & Wigs/Hairpieces"
702381011;"Beauty/Products/Hair Care/Styling Products/Hair Extensions & Wigs/Wigs"
13105931;"Beauty/Products/Hair Care/Styling Products/Hair Extensions & Wigs"
11057891;"Beauty/Products/Hair Care/Styling Products/Hair Sprays"
382803011;"Beauty/Products/Hair Care/Styling Products/Hair Styling Serums"
11057901;"Beauty/Products/Hair Care/Styling Products/Mousses & Foams"
11057931;"Beauty/Products/Hair Care/Styling Products/Pomades & Waxes"
11057841;"Beauty/Products/Hair Care/Styling Products"
3784241;"Beauty/Products/Hair Care/Styling Tools/Braiders"
